2.160911134262377686e-01
1.980950159969041557e-01
1.874548499481970831e-01
1.730934462566412757e-01
1.593088121779153432e-01
1.447936897751171959e-01
1.401965750336437722e-01
1.433874361045721912e-01
1.362314335959761979e-01
1.336611117002151627e-01
1.338416771080325474e-01
1.207943499200972576e-01
1.034531578038838523e-01
1.119120569734795706e-01
1.164901650437082381e-01
1.068949410066098865e-01
1.140843185294782292e-01
9.173811765026015919e-02
1.093736044510848215e-01
1.012463916547666209e-01
1.116078939635601341e-01
1.019640021958643228e-01
9.646964307297561936e-02
9.804518445253822267e-02
8.882207723884959216e-02
9.257112952450727295e-02
9.010399697775568761e-02
8.987355711276717729e-02
1.013989789604927694e-01
8.896426046134006671e-02
1.012537575866151729e-01
8.844889667636267327e-02
7.176687536978010318e-02
8.189134591414398701e-02
8.625951602001645513e-02
7.096571917602777224e-02
6.157936940548535548e-02
7.453785298209507360e-02
7.561076175248486464e-02
8.406481547935240606e-02
9.030575189043335560e-02
1.005710819098985243e-01
9.679187441937486813e-02
8.508359500453184510e-02
7.524911175463853963e-02
7.299233450314243643e-02
8.252112209539207155e-02
6.790422402273517399e-02
7.676687381612179450e-02
7.354352715822271014e-02
8.628875077997791299e-02
7.800548447899476046e-02
7.743225434779560379e-02
7.340091382005890785e-02
6.885224946198698071e-02
7.011271840615929118e-02
7.348167215409176500e-02
7.699457538830872805e-02
6.603322176739592764e-02
8.644323023985024668e-02
7.804121399185443009e-02
7.789832872910627815e-02
7.592242208575177009e-02
6.148280134729305207e-02
6.314015789709384596e-02
7.720264805956736365e-02
6.949978075897415841e-02
7.449560665376223079e-02
7.003147724524604045e-02
7.873974209216737241e-02
6.891207070670443691e-02
7.040785027991099121e-02
5.696006746150854977e-02
7.168634336841595012e-02
6.770879941788413015e-02
7.545727377104771705e-02
8.723002976396826424e-02
6.333843725811048875e-02
5.860614224975262826e-02
6.048457492075620667e-02
6.533294716812289293e-02
6.523113705409794294e-02
5.442013023901779573e-02
6.193837147610270488e-02
6.257323362375100118e-02
6.012387779962468509e-02
6.119794575066879461e-02
5.939048168784399201e-02
5.911861645802838489e-02
6.845890513953301060e-02
8.180045842785912957e-02
7.243427858884264603e-02
8.090675589966661585e-02
7.324256895318502492e-02
7.625138166029009346e-02
6.068209377306432728e-02
6.573160413376964717e-02
5.986577058175246435e-02
5.510357099542998599e-02
7.160954547308838458e-02
5.271564257080194743e-02
4.855108812409902191e-02
6.518601595598709497e-02
5.043874928343471814e-02
6.292929075750083867e-02
6.862404807229720294e-02
7.140038356943552433e-02
5.305538517551582761e-02
5.693709083158680212e-02
7.047439121782819726e-02
6.821970089368921408e-02
5.676272549580126114e-02
5.445530935246617465e-02
5.617073113346028601e-02
5.522675552236433472e-02
6.482530729817626014e-02
5.906565541534637698e-02
6.688406489563140933e-02
5.645692009690617130e-02
6.664258472821739387e-02
6.283797266369249568e-02
5.973701026012554621e-02
5.691393775328668081e-02
5.737612933650844405e-02
6.402887929527011079e-02
5.982358913836014619e-02
4.730576393342585118e-02
5.914135479816889224e-02
4.872428004136308832e-02
6.250322839084077042e-02
5.789926025031560952e-02
7.059941397396565788e-02
5.954405621852723596e-02
6.166769298095828994e-02
5.789239095820378211e-02
6.925239893037449246e-02
7.075315388671420125e-02
6.380188818351932578e-02
5.670220954054260715e-02
6.262497290657491333e-02
6.774632547578894604e-02
6.278579476501415513e-02
6.697324351540004383e-02
5.073716340172730599e-02
5.561815836670050417e-02
5.179798383001057993e-02
5.244337417632236736e-02
6.204239670510090093e-02
6.425723886722926881e-02
6.592057116394088589e-02
6.659384506987819918e-02
5.495255460637470807e-02
5.975224082215646604e-02
4.709730306508422976e-02
5.117340610121678957e-02
7.286135716907748971e-02
5.164558513538870799e-02
6.251473142298465124e-02
6.032953807795710111e-02
5.478779636352916482e-02
5.637088936912215686e-02
6.365480914790355715e-02
5.928460260269359516e-02
4.636673624743541805e-02
5.765755613287908837e-02
4.213964223240693197e-02
6.026046319528839679e-02
8.638520218250531069e-02
4.640878753983243565e-02
5.288692419582794596e-02
6.200702803463873508e-02
5.027380838095590193e-02
5.518860252795200483e-02
6.062333465122409643e-02
5.041756713655218963e-02
5.056247815885672042e-02
6.310341396673320447e-02
4.991834852518502175e-02
4.991193472284511518e-02
6.414382609584788619e-02
6.398398746671628279e-02
4.909068767373746950e-02
5.310686185596927289e-02
5.391716827143044899e-02
5.558434123705233154e-02
4.769137279516330596e-02
3.950549243966997026e-02
6.469874650252444015e-02
5.273904284973101458e-02
5.511153399904416411e-02
5.390213173266578117e-02
5.107004786014475439e-02
5.384072228017971334e-02
